ProductKey,Unit Price,Margin,TotalSales
701,169.00,54.01,2028.00
2282,119.99,49.02,89.9925
107,132.99,54.01,478.764
2069,179.99,54.01,899.95
1599,57.88,54.00,451.464
1261,36.99,49.01,192.348
187,129.90,66.86,649.50
233,699.00,54.01,2656.20
1210,860.00,54.01,4472.00
734,149.00,54.01,745.00
1087,358.00,54.01,1790.00
554,999.00,54.01,4495.50
1169,566.00,54.01,1867.80
561,139.00,49.01,1112.00
723,102.00,49.01,612.00
1045,588.00,66.86,2587.20
1521,310.00,54.01,3038.00
1255,19.99,49.02,287.856
1391,39.99,54.01,199.95
1792,43.00,49.02,154.80
201,699.00,54.01,5312.40
1397,26.99,54.02,43.184
33,255.00,66.86,2091.00
1718,70.13,54.01,280.52
1896,999.00,49.01,5394.60
675,219.00,66.86,4927.50
2348,635.99,66.86,3338.9475
688,118.00,54.01,1180.00
380,1299.00,66.86,22732.50
693,229.00,66.86,1030.50
2264,268.50,54.01,805.50
906,75.99,49.01,1215.84
201,699.00,54.01,5976.45
1647,179.99,54.01,179.99
2417,73.99,54.00,73.99
2082,139.99,49.01,839.94
1189,170.00,49.01,1989.00
1461,308.00,54.01,862.40
1702,16.99,66.86,67.96
1239,158.00,49.01,1390.40
486,69.00,49.01,828.00
1144,600.00,54.01,6600.00
1093,568.00,66.86,738.40
70,47.95,54.01,287.70
895,41.73,49.00,438.165
471,99.00,49.02,891.00
1091,358.00,54.01,2291.20
2358,399.99,54.01,1967.9508
85,99.99,54.01,449.955
1316,9.99,49.04,19.98
2110,1475.00,66.86,6637.50
2355,635.99,66.86,1717.173
2467,30.99,49.01,123.96
1014,129.00,54.01,1677.00
1133,436.20,66.86,1308.60
1387,28.99,54.01,144.95
793,27.90,54.01,125.55
581,459.00,66.86,3672.00
36,95.95,49.01,71.9625
980,184.50,54.01,1291.50
719,228.00,66.86,3078.00
2015,179.99,54.01,944.9475
78,40.55,54.00,243.30
2395,199.99,49.01,163.9918
601,699.00,54.01,8737.50
1025,196.90,54.01,2047.76
863,50.99,54.01,203.96
2152,1650.00,66.86,10395.00
1935,493.00,54.01,2465.00
1112,645.00,66.86,5160.00
1070,312.00,54.01,3650.40
1160,890.00,54.01,3916.00
48,149.95,49.01,944.685
1945,3199.99,66.86,22399.93
1317,12.99,49.03,12.99
2434,29.09,49.02,157.086
1571,56.99,54.00,273.552
1350,12.99,49.03,210.438
294,299.00,49.01,1196.00
290,480.00,49.01,1920.00
1205,1580.00,66.86,17380.00
69,25.69,49.00,63.1974
1647,179.99,54.01,485.973
1359,42.99,66.87,214.95
1270,6.95,49.06,66.72
2102,791.00,54.01,6486.20
208,599.00,54.01,5121.45
1617,57.99,54.00,753.87
1198,411.00,49.01,1068.60
1911,493.00,54.01,2218.50
233,699.00,54.01,3320.25
794,11.90,48.99,53.55
438,919.00,66.86,9649.50
1007,281.00,49.01,365.30
523,139.00,49.01,347.50
2176,1650.00,66.86,13365.00
2353,199.99,49.01,1999.90
1721,70.13,54.01,701.30
1314,205.00,54.01,1025.00
252,360.00,49.01,2394.00
2010,139.99,49.01,699.95
52,199.95,54.01,1799.55
1206,1560.00,66.86,6084.00
1817,32.00,49.03,22.40
1208,890.00,54.01,2848.00
2307,101.99,49.01,305.97
145,2899.99,66.86,11019.962
332,219.00,49.01,1664.40
60,156.00,49.01,1263.60
1265,69.99,49.02,223.968
1559,299.00,54.01,4186.00
2466,30.00,49.03,150.00
2160,445.00,54.01,1001.25
1972,299.99,49.01,899.97
515,59.00,49.01,442.50
2113,508.00,49.01,1905.00
2376,635.99,66.86,4451.93
2325,29.99,49.01,73.7754
1952,899.00,54.01,6293.00
1839,1818.00,54.01,9090.00
1223,460.00,49.01,4140.00
923,1.99,49.24,1.99
1040,198.00,54.01,396.00
1015,200.00,66.87,1320.00
1051,338.00,54.01,3244.80
518,869.00,66.86,3476.00
1045,588.00,66.86,5174.40
454,269.90,49.01,3238.80
2197,29.99,49.01,73.7754
2432,29.09,49.02,232.72
1559,299.00,54.01,1495.00
1531,389.00,66.86,5601.60
43,232.00,54.01,174.00
80,40.55,54.00,99.753
2035,99.99,49.01,491.9508
2012,94.99,49.01,769.419
709,116.00,54.01,1624.00
1946,899.00,54.01,4045.50
1930,299.99,49.01,2399.92
1227,988.00,66.86,8990.80
260,339.00,54.01,3390.00
2020,199.99,54.01,539.973
1507,267.00,54.01,2990.40
1253,19.99,49.02,197.901
2019,665.94,66.86,998.91
2495,9.99,49.04,63.936
483,99.00,49.02,1188.00
1520,280.00,54.01,896.00
574,109.00,49.01,1744.00
1218,638.00,54.01,7464.60
858,29.95,54.02,209.65
339,879.90,54.01,17598.00
67,25.69,49.00,134.8725
1485,230.00,54.01,644.00
310,299.00,49.01,1883.70
1547,255.00,54.01,765.00
181,129.00,54.01,516.00
525,99.00,49.02,891.00
2148,445.00,54.01,3204.00
2419,25.99,49.01,21.3118
544,499.00,49.01,3493.00
403,699.00,54.01,6990.00
727,188.00,54.01,1504.00
2436,44.99,49.01,236.1975
1430,299.00,54.01,2093.00
1772,34.00,49.02,153.00
1497,267.00,54.01,1922.40
2381,199.99,49.01,1799.91
2313,229.99,54.01,172.4925
1237,178.00,49.01,890.00
1434,268.00,54.01,3859.20
1250,59.99,49.02,419.93
275,199.00,49.01,1134.30
4,21.57,49.00,141.4992
2472,29.99,49.01,29.99
470,129.00,49.01,1741.50
2454,29.99,49.01,245.918
1684,16.89,66.84,136.809
290,480.00,49.01,1536.00
124,279.99,54.01,1511.946
977,268.00,66.86,3430.40
1165,170.00,49.01,221.00
2176,1650.00,66.86,5940.00
1000,129.00,54.01,1419.00
1361,49.99,66.87,349.93
777,13.90,48.99,83.40
1408,529.00,66.86,4443.60
1171,655.00,54.01,2096.00
408,758.00,54.01,10612.00
762,33.90,66.87,152.55
213,299.90,49.01,299.90
1598,57.88,54.00,173.64
519,619.00,66.86,11142.00
2094,257.50,49.01,2317.50
2049,665.94,66.86,2996.73
1321,28.99,54.01,173.94
1627,17.99,54.03,17.99
1305,68.00,54.01,544.00
1546,302.00,66.86,3805.20
1550,280.00,54.01,448.00
1174,411.00,49.01,2630.40
2277,29.99,49.01,98.3672
1925,279.99,49.01,1007.964
2399,429.99,54.01,3482.919
451,559.00,54.01,2515.50
201,699.00,54.01,3320.25
2001,665.94,66.86,2663.76
2099,257.50,49.01,1854.00
457,219.95,49.01,3519.20
292,500.00,54.01,4500.00
2059,99.99,49.01,179.982
95,67.40,49.02,242.64
292,500.00,54.01,5000.00
1457,189.00,54.01,2419.20
783,13.50,49.03,54.00
1604,259.99,66.86,337.987
1268,49.96,49.01,719.424
1765,598.80,66.86,538.92
1752,89.00,54.01,249.20
400,758.00,54.01,3790.00
329,269.00,49.01,766.65
21,134.00,54.01,1085.40
876,129.95,66.86,519.80
1864,1818.90,54.01,9822.06
120,119.99,49.02,1199.90
385,326.00,49.01,3423.00
1057,588.00,66.86,5880.00
7,21.57,49.00,123.8118
292,500.00,54.01,3000.00
224,599.00,54.01,958.40
2339,101.99,49.01,550.746
1474,208.00,54.01,1123.20
1496,288.00,54.01,4608.00
1789,43.00,49.02,172.00
1586,12.66,54.02,164.58
2473,29.99,49.01,44.985
2512,129.99,66.86,1247.904
299,199.00,49.01,1432.80
1628,13.89,53.99,97.23
806,15.90,48.99,214.65
300,219.00,49.01,175.20
63,181.00,54.01,445.26
2391,459.99,54.01,459.99
427,469.00,54.01,703.50
1442,529.00,66.86,2539.20
2167,163.00,49.01,440.10
826,16.90,48.99,253.50
2435,44.99,49.01,110.6754
499,99.00,49.02,990.00
1898,899.00,54.01,2022.75
1212,180.00,49.01,792.00
2262,635.99,66.86,2086.0472
2147,745.99,54.01,7459.90
2271,339.00,54.01,1356.00
2030,94.99,49.01,170.982
38,299.23,66.86,1077.228
2439,9.99,49.04,40.959
1333,32.99,54.01,32.99
2071,99.99,49.01,359.964
83,99.99,54.01,81.9918
29,255.00,66.86,2091.00
706,79.00,49.01,79.00
1016,148.00,54.01,1036.00
321,329.00,54.01,3125.50
153,469.97,54.01,2255.856
1468,189.00,54.01,2041.20
868,69.99,54.00,1259.82
1464,258.00,54.01,258.00
2439,9.99,49.04,32.7672
63,181.00,54.01,488.70
146,2899.99,66.86,5219.982
1546,302.00,66.86,3261.60
1019,268.00,66.86,1876.00
1769,34.00,54.00,214.20
392,382.95,49.01,4020.975
603,229.00,49.01,229.00
2163,129.90,49.01,129.90
240,299.00,49.01,568.10
151,1184.97,66.86,2132.946
1007,281.00,49.01,3147.20
1793,43.00,49.02,301.00
116,169.99,49.01,807.4525
2116,1650.00,66.86,1237.50
2436,44.99,49.01,44.99
664,229.00,66.86,458.00
1047,338.00,54.01,1487.20
252,360.00,49.01,2520.00
1666,16.89,66.84,23.646
83,99.99,54.01,749.925
1072,427.00,66.86,4227.30
360,380.00,49.01,4560.00
1160,890.00,54.01,11392.00
2421,25.99,49.01,23.391
1819,32.00,49.03,86.40
872,20.96,48.99,251.52
1321,28.99,54.01,463.84
266,299.00,49.01,2093.00
1598,57.88,54.00,52.092
768,17.90,48.99,107.40
1531,389.00,66.86,3501.00
2373,299.99,49.01,1721.9426
226,299.00,49.01,1435.20
2434,29.09,49.02,119.269
790,25.50,49.01,357.00
1876,999.00,49.01,2457.54
1508,300.00,54.01,4800.00
452,219.95,49.01,2969.325
2262,635.99,66.86,6359.90
2256,268.50,54.01,724.95
1803,32.00,49.03,320.00
2020,199.99,54.01,749.9625
299,199.00,49.01,378.10
1129,436.20,66.86,2878.92
1689,4.98,48.99,10.458
2312,268.50,54.01,805.50
2339,101.99,49.01,305.97
1619,59.99,54.00,779.87
1054,312.00,54.01,499.20
1399,32.99,54.01,65.98
1881,999.00,49.01,1798.20
826,16.90,48.99,16.90
2384,459.99,54.01,919.98
1845,1599.00,49.01,4797.00
36,95.95,49.01,345.42
1836,999.00,49.01,6293.70
952,184.50,54.01,295.20
1267,49.96,49.01,549.56
1324,38.99,54.01,155.96
790,25.50,49.01,25.50
326,299.00,49.01,2840.50
2386,399.99,54.01,1599.96
1834,1818.00,54.01,14725.80
2314,119.99,49.02,983.918
1604,259.99,66.86,2079.92
2493,24.99,49.01,74.97
2095,1475.00,66.86,9292.50
1969,3199.99,66.86,2399.9925
2505,9.99,49.04,55.944
1148,422.00,49.01,1688.00
987,200.00,66.87,440.00
1199,410.00,49.01,3608.00
1394,49.99,66.87,269.946
1513,269.00,54.01,1936.80
1397,26.99,54.02,172.736
28,199.90,54.01,1399.30
75,37.95,54.01,28.4625
1234,856.00,54.01,2225.60
1748,109.00,66.87,436.00
1888,1989.00,54.01,13923.00
1534,398.00,66.86,398.00
123,279.99,54.01,1119.96
2461,215.62,66.86,1293.72
2306,119.99,49.02,491.959
576,2499.00,66.86,26239.50
1267,49.96,49.01,249.80
1077,568.00,66.86,8179.20
1007,281.00,49.01,899.20
1584,9.99,49.04,26.973
1932,129.99,49.01,746.1426
1170,633.00,54.01,8229.00
82,40.55,54.00,36.495
381,699.00,54.01,12582.00
450,919.00,66.86,18380.00
41,232.00,54.01,1566.00
43,232.00,54.01,1044.00
2184,445.00,54.01,1824.50
853,230.90,66.86,2424.45
2393,399.99,54.01,1799.955
2026,199.99,54.01,149.9925
950,290.00,66.86,928.00
4,21.57,49.00,48.5325
1011,196.90,54.01,255.97
1438,290.00,54.01,3132.00
272,329.00,49.01,1974.00
2387,299.99,49.01,599.98
1192,600.00,54.01,5280.00
956,198.00,54.01,2217.60
1619,59.99,54.00,389.935
458,229.90,49.01,2873.75
2381,199.99,49.01,983.9508
1647,179.99,54.01,1259.93
167,69.00,49.01,327.75
1509,310.00,54.01,1550.00
976,188.00,54.01,206.80
1504,208.00,54.01,208.00
433,969.00,66.86,17442.00
539,2295.00,66.86,13770.00
486,69.00,49.01,862.50
1264,69.99,49.02,230.967
1000,129.00,54.01,1161.00
1287,77.99,49.01,1013.87
1979,279.99,49.01,2267.919
505,619.00,66.86,7737.50
684,160.00,54.01,800.00
1543,402.00,66.86,2572.80
134,349.95,54.01,1119.84
1597,57.88,54.00,57.88
2263,339.00,54.01,1525.50
363,699.00,54.01,699.00
793,27.90,54.01,348.75
346,659.00,54.01,4613.00
1281,14.99,49.03,164.89
84,99.99,54.01,524.9475
1208,890.00,54.01,12816.00
1314,205.00,54.01,2952.00
440,219.95,49.01,4399.00
378,758.00,54.01,12128.00
1050,312.00,54.01,3993.60
1396,22.99,54.02,45.98
2280,268.50,54.01,241.65
1008,184.50,54.01,1180.80
1120,657.00,66.86,2168.10
149,1184.97,66.86,6754.329
2415,36.83,49.00,82.8675
1862,2652.90,66.86,26529.00
259,329.00,49.01,296.10
1015,200.00,66.87,1820.00
542,999.00,54.01,1998.00
21,134.00,54.01,938.00
476,869.00,66.86,1738.00
1031,165.00,54.01,1452.00
2238,635.99,66.86,635.99
1388,32.99,54.01,369.488
1182,1560.00,66.86,17472.00
1717,70.13,54.01,98.182
1163,850.00,54.01,4080.00
1299,25.00,54.00,150.00
1940,899.00,54.01,5160.26
1280,14.99,49.03,14.99
231,569.00,54.01,1024.20
2014,199.99,54.01,327.9836
476,869.00,66.86,3476.00
876,129.95,66.86,1949.25
244,429.00,54.01,2402.40
220,1109.00,66.86,6986.70
1117,436.20,66.86,436.20
1120,657.00,66.86,3285.00
904,75.99,49.01,1329.825
1497,267.00,54.01,1602.00
2023,99.99,49.01,199.98
342,599.00,54.01,9584.00
1201,999.00,66.86,2997.00
2273,229.99,54.01,1149.95
543,229.00,49.01,2290.00
1881,999.00,49.01,9990.00
1875,1599.00,49.01,1199.25
1504,208.00,54.01,3328.00
229,299.90,49.01,1919.36
1398,28.99,54.01,173.94
1858,1989.90,54.01,1492.425
441,229.90,49.01,3218.60
1735,28.00,49.00,140.00
2019,665.94,66.86,1498.365
2071,99.99,49.01,409.959
280,329.00,49.01,2961.00
2195,101.99,49.01,91.791
634,2499.00,66.86,22491.00
1824,32.00,49.03,67.20
289,529.00,54.01,1428.30
737,159.00,54.01,2226.00
1352,22.99,54.02,91.96
2448,14.99,49.03,11.2425
1976,899.00,54.01,1348.50
37,299.23,66.86,1962.9488
281,889.00,66.86,7112.00
808,12.95,49.03,174.825
1999,99.99,49.01,374.9625
2469,30.99,49.01,195.237
945,200.00,66.87,1760.00
1666,16.89,66.84,70.938
2468,30.99,49.01,30.99
312,259.00,49.01,518.00
923,1.99,49.24,2.985
2357,429.99,54.01,1057.7754
1970,899.00,54.01,3371.25
622,2295.00,66.86,36720.00
24,199.90,54.01,1439.28
2311,339.00,54.01,2223.84
1047,338.00,54.01,540.80
96,67.40,49.02,471.80
12,77.68,54.01,254.7904
2167,163.00,49.01,1336.60
2125,163.00,49.01,489.00
2089,257.50,49.01,1390.50
1259,39.99,49.01,159.96
1931,279.99,49.01,839.97
340,819.00,54.01,5733.00
999,231.00,66.87,762.30
1297,25.00,54.00,110.00
1964,899.00,54.01,2948.72
510,179.00,54.01,3132.50
954,186.90,54.01,747.60
61,181.00,54.01,724.00
1704,6.99,49.07,50.328
2164,1650.00,66.86,3300.00
1113,436.20,66.86,4187.52
1159,1520.00,66.86,12160.00
689,159.00,54.01,1590.00
177,56.90,49.01,284.50
1222,431.00,49.01,1293.00
2229,29.99,49.01,73.7754
2239,339.00,54.01,1356.00
1316,9.99,49.04,17.982
1154,998.00,66.86,14371.20
250,529.00,54.01,529.00
2235,101.99,49.01,501.7908
2389,109.99,49.01,197.982
791,29.90,54.01,74.75
166,119.00,54.01,190.40
2145,129.90,49.01,519.60
109,132.99,54.01,997.425
154,469.97,54.01,469.97
75,37.95,54.01,56.925
1202,998.00,66.86,4790.40
1022,184.50,54.01,184.50
314,309.00,49.01,278.10
12,77.68,54.01,699.12
1390,38.99,54.01,491.274
176,126.90,54.01,1269.00
1126,332.00,54.01,863.20
1134,319.00,54.01,4593.60
1285,24.99,49.01,49.98
1230,1530.00,66.86,15912.00
2018,94.99,49.01,94.99
305,329.00,54.01,789.60
1800,32.00,49.03,320.00
244,429.00,54.01,3667.95
323,369.00,54.01,1051.65
2325,29.99,49.01,89.97
1364,26.99,54.02,48.582
986,129.00,54.01,1857.60
295,279.00,49.01,2259.90
1855,1599.90,49.01,4799.70
2278,635.99,66.86,1144.782
1784,43.00,49.02,150.50
2306,119.99,49.02,295.1754
366,758.00,54.01,6064.00
1085,568.00,66.86,2272.00
1372,35.99,54.01,287.92
1116,645.00,66.86,1677.00
2115,877.50,54.01,5756.40
1317,12.99,49.03,187.056
1927,3199.99,66.86,20991.9344
595,251.00,66.86,753.00
495,139.00,49.01,695.00
2459,215.62,66.86,862.48
605,459.00,66.86,6885.00
1622,219.00,66.86,197.10
741,229.00,66.86,4007.50
1434,268.00,54.01,375.20
853,230.90,66.86,4040.75
576,2499.00,66.86,34986.00
1953,493.00,54.01,3451.00
1538,280.00,54.01,1120.00
790,25.50,49.01,191.25
1233,878.00,54.01,2809.60
1042,198.00,54.01,514.80
1787,43.00,49.02,150.50
350,399.00,49.01,1596.00
2151,129.90,49.01,745.626
1738,28.00,49.00,140.00
2326,635.99,66.86,1271.98
974,148.00,54.01,740.00
230,599.00,54.01,2845.25
1789,43.00,49.02,120.40
48,149.95,49.01,245.918
1236,188.00,49.01,2444.00
1046,312.00,54.01,1372.80
1945,3199.99,66.86,7199.9775
1105,568.00,66.86,3692.00
908,102.00,49.01,459.00
2503,9.99,49.04,95.904
2433,29.09,49.02,218.175
1588,13.89,53.99,69.45
1266,49.96,49.01,159.872
2102,791.00,54.01,5339.25
1797,43.00,49.02,38.70
1523,299.00,54.01,1674.40
992,290.00,66.86,3016.00
2189,163.00,49.01,1467.00
361,389.00,49.01,4862.50
598,109.00,49.01,545.00
2450,14.99,49.03,104.93
1962,129.99,49.01,194.985
8,59.99,49.02,134.9775
1422,301.00,54.01,1505.00
476,869.00,66.86,5214.00
1536,298.00,54.01,417.20
1428,268.00,54.01,482.40
165,763.51,49.01,2061.477
538,99.00,49.02,693.00
1469,200.00,54.01,1960.00
1938,129.99,49.01,487.4625
1090,332.00,54.01,1660.00
944,129.00,54.01,838.50
1271,6.95,49.06,54.21
463,619.00,66.86,3095.00
1523,299.00,54.01,2511.60
1353,26.99,54.02,269.90
1315,205.00,54.01,2665.00
824,11.90,48.99,71.40
774,15.50,49.03,69.75
719,228.00,66.86,1710.00
583,251.00,66.86,4518.00
1332,28.99,54.01,40.586
778,12.95,49.03,129.50
2004,139.99,49.01,279.98
1960,299.99,49.01,224.9925
1643,57.88,54.00,138.912
445,559.00,54.01,10062.00
2318,635.99,66.86,2607.559
1014,129.00,54.01,709.50
1150,411.00,49.01,3288.00
901,44.00,49.02,176.00
1621,12.99,49.03,15.588
1138,391.90,54.01,1528.41
453,229.90,49.01,1379.40
1363,22.99,54.02,193.116
2085,1475.00,66.86,10325.00
962,188.00,54.01,620.40
2317,29.99,49.01,67.4775
2262,635.99,66.86,2543.96
1156,1600.00,66.86,12320.00
1816,32.00,49.03,128.00
860,29.95,54.02,359.40
509,139.00,49.01,2502.00
1925,279.99,49.01,1836.7344
2483,350.00,54.01,1837.50
2241,229.99,54.01,919.96
2351,399.99,54.01,2519.937
86,99.99,54.01,539.946
1371,32.99,54.01,422.272
2141,745.99,54.01,5505.4062
2392,429.99,54.01,773.982
40,299.23,66.86,2244.225
1714,70.13,54.01,70.13
402,1299.00,66.86,5845.50
460,299.90,49.01,5248.25
1747,109.00,66.87,196.20
1937,279.99,49.01,1259.955
1969,3199.99,66.86,17279.946
2449,14.99,49.03,53.964
291,360.00,49.01,1944.00
776,23.90,54.01,71.70
1620,60.99,54.00,304.95
608,190.00,66.86,285.00
1407,16.00,49.00,179.20
239,579.00,54.01,5211.00
1435,293.00,54.01,1582.20
243,409.00,49.01,2331.30
235,799.00,66.86,2157.30
694,102.00,49.01,765.00
2086,877.50,54.01,7020.00
406,382.95,49.01,1914.75
2497,9.99,49.04,69.93
391,699.00,54.01,9436.50
202,689.00,54.01,2480.40
1685,5.39,48.97,18.865
2478,210.00,54.01,1033.20
21,134.00,54.01,1098.80
1484,208.00,54.01,582.40
967,188.50,54.01,1319.50
379,326.00,49.01,1956.00
1898,899.00,54.01,809.10
380,1299.00,66.86,5845.50
2448,14.99,49.03,40.473
2177,745.99,54.01,2014.173
2240,268.50,54.01,2416.50
1921,3199.99,66.86,11519.964
1406,14.19,49.04,113.52
1646,159.99,54.01,1039.935
1776,43.00,49.02,232.20
222,569.00,54.01,540.55
1402,43.81,54.00,315.432
1630,22.89,66.88,137.34
1244,178.00,49.01,694.20
1828,1989.00,54.01,19890.00
1845,1599.00,49.01,7195.50
840,39.90,54.01,798.00
1282,24.99,49.01,49.98
580,499.00,49.01,3992.00
1841,999.00,49.01,7372.62
1398,28.99,54.01,463.84
227,639.00,54.01,2428.20
2289,229.99,54.01,2299.90
1222,431.00,49.01,431.00
2318,635.99,66.86,3434.346
12,77.68,54.01,155.36
412,382.95,49.01,3446.55
92,149.99,66.87,599.96
472,69.00,49.01,1035.00
1694,8.88,54.05,53.28
375,699.00,54.01,4194.00
27,199.90,54.01,163.918
2396,109.99,49.01,494.955
2407,399.99,54.01,3199.92
1926,129.99,49.01,519.96
203,799.00,66.86,799.00
728,196.00,54.01,1764.00
252,360.00,49.01,1026.00
1006,290.00,66.86,1276.00
2084,94.99,49.01,311.5672
1679,5.50,49.09,27.50
186,89.90,49.02,566.37
296,259.00,49.01,1864.80
1571,56.99,54.00,148.174
1191,160.00,49.01,528.00
2439,9.99,49.04,35.964
643,169.00,54.01,1267.50
1546,302.00,66.86,4832.00
827,33.90,66.87,101.70
662,236.00,66.86,3776.00
1268,49.96,49.01,454.636
1777,43.00,49.02,430.00
2243,101.99,49.01,382.4625
1713,70.13,54.01,63.117
2108,508.00,49.01,416.56
1329,16.99,54.03,163.104
884,150.00,66.86,2400.00
75,37.95,54.01,85.3875
964,290.00,66.86,2871.00
334,999.00,66.86,1798.20
2113,508.00,49.01,914.40
268,889.00,66.86,711.20
1684,16.89,66.84,16.89
218,689.00,54.01,3307.20
1155,980.00,66.86,10192.00
1248,49.99,49.00,149.97
603,229.00,49.01,916.00
1336,43.81,54.00,245.336
885,150.00,66.86,1125.00
1243,188.00,49.01,733.20
2452,29.99,49.01,224.925
2072,94.99,49.01,94.99
1249,49.99,49.00,239.952
1173,432.00,49.01,5616.00
2353,199.99,49.01,1399.93
1530,266.00,54.01,1436.40
1298,25.00,54.00,325.00
3,14.52,49.03,72.60
1498,300.00,54.01,3360.00
83,99.99,54.01,327.9672
1558,380.00,66.86,3192.00
100,120.00,54.01,720.00
431,369.00,49.01,2583.00
2127,129.90,49.01,818.37
4,21.57,49.00,215.70
210,299.00,49.01,478.40
1098,343.00,54.01,1372.00
691,236.00,66.86,1888.00
2097,791.00,54.01,1186.50
1470,129.00,49.01,1393.20
740,248.00,66.86,2976.00
1534,398.00,66.86,5731.20
2323,101.99,49.01,183.582
1516,288.00,54.01,806.40
2243,101.99,49.01,418.159
1926,129.99,49.01,877.4325
1893,1989.00,54.01,8154.90
1909,3199.99,66.86,15743.9508
759,11.90,48.99,53.55
386,1299.00,66.86,13639.50
1094,332.00,54.01,3718.40
918,179.00,66.86,4027.50
1850,1599.90,49.01,4319.73
866,69.99,54.00,1399.80
604,499.00,49.01,12475.00
2447,14.99,49.03,110.6262
524,179.00,54.01,716.00
551,2295.00,66.86,3442.50
236,1109.00,66.86,8428.40
2030,94.99,49.01,341.964
2061,665.94,66.86,5327.52
33,255.00,66.86,573.75
1,12.99,49.03,95.8662
1669,6.89,53.99,43.407
2133,129.90,49.01,974.25
540,2499.00,66.86,2499.00
1817,32.00,49.03,64.00
102,115.00,54.01,103.50
2290,119.99,49.02,959.92
10,59.99,49.02,491.918
1018,188.00,54.01,1710.80
1938,129.99,49.01,1299.90
150,1184.97,66.86,5332.365
1487,267.00,54.01,3738.00
1922,899.00,54.01,1348.50
1274,52.13,49.01,474.383
2138,149.00,49.02,536.40
194,299.00,49.01,1988.35
121,119.99,49.02,863.928
2415,36.83,49.00,211.4042
689,159.00,54.01,159.00
1131,328.00,54.01,984.00
104,115.00,54.01,621.00
2020,199.99,54.01,491.9754
1845,1599.00,49.01,7867.08
2503,9.99,49.04,27.972
329,269.00,49.01,726.30
1481,229.00,54.01,2564.80
726,147.00,54.01,1470.00
2479,210.00,54.01,756.00
2269,29.99,49.01,80.973
1334,35.99,54.01,583.038
186,89.90,49.02,269.70
311,279.00,49.01,265.05
1635,22.89,66.88,119.028
1073,588.00,66.86,4704.00
1325,39.99,54.01,71.982
2477,210.00,54.01,688.80
1004,188.00,54.01,1240.80
932,55.00,49.01,880.00
293,499.00,54.01,1347.30
217,699.00,54.01,2516.40
1713,70.13,54.01,315.585
